;Water_Type_UN;Carbonation_ST;Week;Units
1019595;1;1;9;14
1015616;1;1;9;20
1011830;0;0;9;7
1011831;0;0;9;6
1011834;0;0;9;6
1011835;0;0;9;6
1011837;0;0;9;6
1011839;1;1;9;6
1011878;1;1;9;15
1011838;0;0;9;6
1008365;1;1;9;1
1008223;1;1;9;5
1004668;0;0;9;4
1004667;0;0;9;4
1005805;1;0;9;10
1004336;1;0;9;67
1004642;1;1;9;16
1004651;0;0;9;10
926950;1;0;9;20
926911;1;1;9;50
927559;1;1;9;24
927581;1;0;9;14
931384;1;1;9;19
925432;1;1;9;9
916059;1;1;9;104
917044;1;0;9;5
912811;1;0;9;13
912481;1;1;9;31
911135;1;1;9;12
911134;1;0;9;12
905011;1;0;9;3
903499;1;1;9;102
903506;0;0;9;81
1000256;1;1;9;25
1004642;1;1;9;16
1004651;0;0;9;10
1004667;0;0;9;4
1004668;0;0;9;4
918526;1;1;9;70
918793;1;0;9;48
921180;1;0;9;77
921182;0;0;9;74
921200;0;0;9;52
921206;0;0;9;44
921207;0;0;9;44
921211;0;0;9;42
921314;1;0;9;89
920491;1;1;9;13
923999;1;1;9;14
940735;1;1;9;73
942609;1;1;9;86
942588;0;0;9;6
936625;1;0;9;4
944054;1;0;9;79
1041147;1;1;9;5
1036530;1;0;9;5
1036525;0;0;9;6
1038403;1;1;9;53
1037022;1;1;9;87
1038946;1;1;9;14
1040474;1;1;9;56
1040479;1;0;9;50
1038989;1;1;9;23
949775;1;1;9;25
959413;1;1;9;6
950188;1;1;9;22
950207;1;0;9;10
950334;0;0;9;22
950333;0;0;9;23
950335;0;0;9;22
947926;0;0;9;45
953628;1;1;9;12
953805;1;1;9;26
950765;1;0;9;6
952242;1;0;9;11
954072;1;1;9;96
947943;0;0;9;17
947934;0;0;9;31
937403;1;0;9;24
937110;0;0;9;16
937404;1;1;9;24
938145;1;1;9;17
938201;1;0;9;3
933786;1;1;9;3
934057;1;1;9;22
960258;1;0;9;11
956116;1;1;9;17
958068;1;1;9;251
958099;1;0;9;85
950207;1;0;9;10
950335;0;0;9;22
950334;0;0;9;22
950333;0;0;9;23
950188;1;1;9;22
950765;1;0;9;6
960258;1;0;9;11
959413;1;1;9;6
970339;1;1;9;14
952242;1;0;9;11
949775;1;1;9;25
954072;1;1;9;96
953805;1;1;9;26
953628;1;1;9;12
1015616;1;1;9;20
1015323;1;0;9;2
1015315;1;1;9;4
1026060;0;0;9;10
1026056;0;0;9;11
956116;1;1;9;17
958099;1;0;9;85
958068;1;1;9;251
967656;0;0;9;21
965862;0;0;9;12
965868;0;0;9;10
933786;1;1;9;3
934057;1;1;9;22
937110;0;0;9;16
936625;1;0;9;4
970204;1;1;9;36
971710;1;1;9;10
968189;1;1;9;6
971293;1;0;9;130
971304;1;1;9;86
917044;1;0;9;5
916059;1;1;9;104
918526;1;1;9;70
921200;0;0;9;52
921206;0;0;9;44
921207;0;0;9;44
921211;0;0;9;42
918793;1;0;9;48
920491;1;1;9;13
921314;1;0;9;89
921180;1;0;9;77
921182;0;0;9;74
905011;1;0;9;3
923999;1;1;9;14
925432;1;1;9;9
1022919;1;1;9;3
1022658;1;1;9;5
1030006;1;1;9;4
1029945;1;0;9;1
1027417;1;0;9;100
903506;0;0;9;81
903499;1;1;9;102
912811;1;0;9;13
912481;1;1;9;31
1024608;1;1;9;42
1024629;1;0;9;31
1024648;0;0;9;24
911134;1;0;9;12
911135;1;1;9;12
1041147;1;1;9;5
1019595;1;1;9;14
1020162;1;0;9;35
1020164;1;1;9;35
1040474;1;1;9;56
1040479;1;0;9;50
1047664;1;1;9;13
1047661;1;0;9;15
1017697;1;1;9;9
942609;1;1;9;86
942588;0;0;9;6
938201;1;0;9;3
938145;1;1;9;17
940735;1;1;9;73
1022470;1;1;9;17
1021143;1;1;9;2
1014939;1;0;9;12
1012658;1;1;9;56
1012676;0;0;9;40
1012677;1;0;9;40
1012681;0;0;9;36
1020490;1;1;9;35
988971;0;0;9;14
988985;0;0;9;10
989006;0;0;9;5
988991;1;0;9;9
988954;1;1;9;24
988962;0;0;9;17
987343;1;1;9;18
988699;0;0;9;49
988707;1;0;9;39
988702;1;1;9;43
1037022;1;1;9;87
1038403;1;1;9;53
988032;0;0;9;43
988036;0;0;9;30
988037;0;0;9;30
988040;0;0;9;27
1036530;1;0;9;5
1036525;0;0;9;6
993057;1;1;9;2
993631;1;0;9;2
993658;1;1;9;23
994936;0;0;9;24
994938;1;0;9;24
986834;1;0;9;61
986164;1;1;9;22
986826;1;1;9;85
987244;1;1;9;10
1046110;1;0;9;6
1046111;1;1;9;5
1045790;1;1;9;48
1038989;1;1;9;23
1038946;1;1;9;14
1034340;1;1;9;15
1031471;1;0;9;5
937404;1;1;9;24
944054;1;0;9;79
937403;1;0;9;24
947926;0;0;9;45
947934;0;0;9;31
947943;0;0;9;17
927559;1;1;9;24
927581;1;0;9;14
931384;1;1;9;19
926911;1;1;9;50
926950;1;0;9;20
35871;1;0;14;47
27652;1;1;14;57
35867;1;1;14;53
59794;1;1;14;30
58721;1;0;14;6
59002;0;0;14;3
18911;1;0;14;8
18878;1;1;14;17
54993;1;1;14;6
57057;0;0;14;2
57055;0;0;14;2
57049;0;0;14;4
57056;0;0;14;2
58972;0;0;14;6
58955;0;0;14;11
58965;0;0;14;8
58982;0;0;14;5
60220;1;1;14;1
51856;0;0;14;16
39471;1;1;14;1
53298;1;1;14;68
53297;1;0;14;71
41400;1;1;14;8
41409;0;0;14;5
41433;0;0;14;1
41424;0;0;14;3
41387;1;0;14;12
40628;1;0;14;45
40604;1;1;14;94
40172;1;1;14;27
21288;0;0;14;2
21284;0;0;14;3
21257;1;0;14;9
21241;0;0;14;13
21277;0;0;14;5
24843;1;0;14;68
24840;1;1;14;87
46826;1;1;14;18
46853;1;0;14;10
46850;0;0;14;11
46843;0;0;14;12
46864;0;0;14;7
46881;0;0;14;3
46870;0;0;14;6
48775;1;0;14;1
48542;0;0;14;1
18911;1;0;14;8
18878;1;1;14;17
14236;1;0;14;40
13057;0;0;14;4
13041;0;0;14;6
13059;0;0;14;3
131;1;1;14;50
138;0;0;14;42
142;0;0;14;35
2255;1;0;14;48
146;0;0;14;33
960;1;0;14;203
60220;1;1;14;1
960;1;0;14;203
142;0;0;14;35
138;0;0;14;42
146;0;0;14;33
131;1;1;14;50
21277;0;0;14;5
21241;0;0;14;13
21288;0;0;14;2
21284;0;0;14;3
27652;1;1;14;57
21257;1;0;14;9
41409;0;0;14;5
40172;1;1;14;27
39471;1;1;14;1
41387;1;0;14;12
41400;1;1;14;8
40604;1;1;14;94
40628;1;0;14;45
41433;0;0;14;1
41424;0;0;14;3
24840;1;1;14;87
24843;1;0;14;68
6422;1;0;14;33
35871;1;0;14;47
35867;1;1;14;53
13041;0;0;14;6
13059;0;0;14;3
13057;0;0;14;4
14236;1;0;14;40
6422;1;0;14;33
58721;1;0;14;6
53297;1;0;14;71
53298;1;1;14;68
59794;1;1;14;30
59002;0;0;14;3
58982;0;0;14;5
58955;0;0;14;11
58965;0;0;14;8
58972;0;0;14;6
54993;1;1;14;6
2255;1;0;14;48
51856;0;0;14;16
46826;1;1;14;18
46843;0;0;14;12
46850;0;0;14;11
46853;1;0;14;10
46864;0;0;14;7
46870;0;0;14;6
46881;0;0;14;3
57049;0;0;14;4
57055;0;0;14;2
57056;0;0;14;2
57057;0;0;14;2
48775;1;0;14;1
48542;0;0;14;1
139691;0;0;15;3
139697;0;0;15;2
139698;0;0;15;2
139699;0;0;15;2
139685;1;1;15;5
139703;0;0;15;1
136052;0;0;15;4
137387;1;0;15;11
137354;1;1;15;30
134098;0;0;15;16
134102;0;0;15;13
134481;0;0;15;3
134120;1;1;15;5
134128;0;0;15;3
119574;0;0;15;2
119588;1;0;15;1
119585;0;0;15;1
119586;0;0;15;1
131681;0;0;15;1
131680;0;0;15;1
131670;0;0;15;3
131679;0;0;15;1
131653;1;1;15;7
122213;0;0;15;9
122183;1;0;15;17
123657;1;1;15;10
123656;1;0;15;10
139280;1;1;15;3
151908;0;0;15;5
151977;0;0;15;4
151978;0;0;15;4
151903;0;0;15;6
151972;0;0;15;5
151983;0;0;15;3
157732;1;0;15;7
157734;1;1;15;7
157780;0;0;15;2
157779;0;0;15;2
157751;0;0;15;5
157757;0;0;15;4
157766;0;0;15;3
157765;0;0;15;3
92940;0;0;15;3
92941;0;0;15;3
92944;0;0;15;2
152236;0;0;15;1
157944;1;0;15;6
158076;1;1;15;14
157029;1;1;15;8
157925;1;1;15;10
100400;1;1;15;29
128141;1;0;15;4
94771;1;0;15;2
101329;0;0;15;20
100365;1;1;15;2
102573;0;0;15;9
96247;0;0;15;2
112030;1;0;15;2
112031;1;1;15;2
96316;0;0;15;8
96294;0;0;15;12
96283;0;0;15;15
155965;0;0;15;3
155972;0;0;15;2
155973;0;0;15;2
155447;0;0;15;13
155458;0;0;15;10
155453;0;0;15;11
110427;0;0;15;2
110428;0;0;15;2
152970;0;0;15;1
152971;0;0;15;1
153229;0;0;15;2
152962;0;0;15;2
153228;0;0;15;2
164387;0;0;15;1
160652;0;0;15;3
139270;0;0;15;5
139276;0;0;15;4
160676;0;0;15;1
139262;0;0;15;7
139291;0;0;15;1
160663;0;0;15;2
160664;0;0;15;2
161425;0;0;15;5
161460;1;1;15;1
128118;1;1;15;11
126473;1;1;15;11
154128;0;0;15;2
154129;0;0;15;2
154117;0;0;15;4
153638;0;0;15;6
153639;0;0;15;6
153645;0;0;15;5
153637;0;0;15;6
152306;0;0;15;2
150860;0;0;15;8
150874;0;0;15;4
150875;0;0;15;4
151159;0;0;15;2
151142;0;0;15;5
151141;0;0;15;5
151132;1;1;15;7
82205;0;0;15;5
154117;0;0;15;4
152971;0;0;15;1
152970;0;0;15;1
152962;0;0;15;2
154128;0;0;15;2
154129;0;0;15;2
153645;0;0;15;5
153638;0;0;15;6
153637;0;0;15;6
153639;0;0;15;6
153229;0;0;15;2
161460;1;1;15;1
153228;0;0;15;2
161425;0;0;15;5
155965;0;0;15;3
155972;0;0;15;2
155973;0;0;15;2
157029;1;1;15;8
151983;0;0;15;3
151978;0;0;15;4
151977;0;0;15;4
152306;0;0;15;2
152236;0;0;15;1
151972;0;0;15;5
157780;0;0;15;2
157779;0;0;15;2
157766;0;0;15;3
157765;0;0;15;3
157757;0;0;15;4
157751;0;0;15;5
157734;1;1;15;7
157732;1;0;15;7
160676;0;0;15;1
160663;0;0;15;2
160652;0;0;15;3
160664;0;0;15;2
158076;1;1;15;14
157944;1;0;15;6
157925;1;1;15;10
139291;0;0;15;1
139280;1;1;15;3
139276;0;0;15;4
139270;0;0;15;5
139262;0;0;15;7
134481;0;0;15;3
131681;0;0;15;1
131680;0;0;15;1
131679;0;0;15;1
131670;0;0;15;3
131653;1;1;15;7
139691;0;0;15;3
139685;1;1;15;5
139698;0;0;15;2
139699;0;0;15;2
139703;0;0;15;1
139697;0;0;15;2
155458;0;0;15;10
155453;0;0;15;11
155447;0;0;15;13
174044;0;0;15;1
174037;0;0;15;2
137387;1;0;15;11
137354;1;1;15;30
136052;0;0;15;4
164387;0;0;15;1
151908;0;0;15;5
174037;0;0;15;2
174044;0;0;15;1
122213;0;0;15;9
123656;1;0;15;10
123657;1;1;15;10
122183;1;0;15;17
128118;1;1;15;11
128141;1;0;15;4
92940;0;0;15;3
92941;0;0;15;3
92944;0;0;15;2
94771;1;0;15;2
96247;0;0;15;2
96283;0;0;15;15
96294;0;0;15;12
96316;0;0;15;8
100365;1;1;15;2
100400;1;1;15;29
64309;1;1;15;24
64321;1;0;15;18
85934;1;1;15;49
85939;1;0;15;33
68901;0;0;15;4
68902;0;0;15;4
68903;0;0;15;4
68909;0;0;15;3
110427;0;0;15;2
110428;0;0;15;2
126473;1;1;15;11
119574;0;0;15;2
119585;0;0;15;1
119586;0;0;15;1
119588;1;0;15;1
112030;1;0;15;2
112031;1;1;15;2
144053;1;0;15;8
144809;1;1;15;11
144294;0;0;15;4
145298;1;1;15;12
142036;0;0;15;1
142020;0;0;15;4
142018;0;0;15;5
144296;0;0;15;3
144297;0;0;15;3
144310;0;0;15;1
81540;1;0;15;12
144302;0;0;15;2
147187;0;0;15;1
151903;0;0;15;6
134128;0;0;15;3
134120;1;1;15;5
134102;0;0;15;13
134098;0;0;15;16
149787;0;0;15;8
149785;0;0;15;9
149796;0;0;15;6
149797;0;0;15;6
149804;0;0;15;5
151142;0;0;15;5
150875;0;0;15;4
150874;0;0;15;4
150860;0;0;15;8
151132;1;1;15;7
151159;0;0;15;2
151141;0;0;15;5
101329;0;0;15;20
82164;0;0;15;13
82188;0;0;15;8
102573;0;0;15;9
75213;0;0;15;5
75267;0;0;15;21
75260;0;0;15;25
75171;0;0;15;14
75127;1;1;15;35
75121;0;0;15;43
74062;0;0;15;18
76539;0;0;15;2
76519;0;0;15;5
75174;0;0;15;13
75967;0;0;15;11
83382;1;1;15;6
83381;0;0;15;6
83205;0;0;15;6
87314;1;1;15;48
83212;0;0;15;4
83221;0;0;15;2
88588;0;0;15;7
88589;0;0;15;7
88560;0;0;15;12
88543;0;0;15;16
88501;0;0;15;3
81540;1;0;15;12
144310;0;0;15;1
82203;0;0;15;6
144302;0;0;15;2
144297;0;0;15;3
144296;0;0;15;3
144294;0;0;15;4
144053;1;0;15;8
75260;0;0;15;25
75213;0;0;15;5
75174;0;0;15;13
75171;0;0;15;14
75121;0;0;15;43
75267;0;0;15;21
75127;1;1;15;35
149796;0;0;15;6
149785;0;0;15;9
149804;0;0;15;5
149797;0;0;15;6
149787;0;0;15;8
147187;0;0;15;1
144809;1;1;15;11
142020;0;0;15;4
142018;0;0;15;5
142036;0;0;15;1
145298;1;1;15;12
68902;0;0;15;4
68909;0;0;15;3
68903;0;0;15;4
68901;0;0;15;4
85939;1;0;15;33
85934;1;1;15;49
83382;1;1;15;6
83381;0;0;15;6
82203;0;0;15;6
82205;0;0;15;5
82164;0;0;15;13
82188;0;0;15;8
64321;1;0;15;18
64309;1;1;15;24
76539;0;0;15;2
76519;0;0;15;5
75967;0;0;15;11
74062;0;0;15;18
83212;0;0;15;4
83221;0;0;15;2
83205;0;0;15;6
88560;0;0;15;12
87314;1;1;15;48
88501;0;0;15;3
88543;0;0;15;16
88589;0;0;15;7
88588;0;0;15;7
292481;0;0;16;1
292483;1;1;16;1
193366;0;0;16;2
193295;0;0;16;15
193316;0;0;16;9
193320;0;0;16;8
193302;0;0;16;13
193672;0;0;16;6
193680;0;0;16;5
193532;0;0;16;11
193510;0;0;16;15
193492;1;1;16;25
193493;0;0;16;23
190448;1;1;16;51
187307;1;1;16;24
189929;0;0;16;6
190427;1;0;16;4
189886;0;0;16;14
189865;1;1;16;23
189916;0;0;16;8
189922;0;0;16;7
189879;0;0;16;15
186654;0;0;16;1
186649;0;0;16;2
186648;0;0;16;2
194283;1;1;16;18
194318;0;0;16;8
194351;0;0;16;4
194305;0;0;16;10
194326;0;0;16;7
194327;0;0;16;7
186433;0;0;16;3
186424;0;0;16;4
186425;0;0;16;4
186456;0;0;16;1
186454;0;0;16;1
272166;0;0;16;1
272036;0;0;16;1
272887;1;1;16;8
264924;0;0;16;1
266563;0;0;16;3
264902;1;1;16;5
266587;0;0;16;1
266589;1;0;16;1
266588;0;0;16;1
289692;0;0;16;4
290793;0;0;16;1
289711;0;0;16;2
289712;0;0;16;2
269779;0;0;16;2
290765;0;0;16;3
290776;0;0;16;2
290792;0;0;16;1
290777;0;0;16;2
188096;0;0;16;6
180811;1;1;16;46
199573;0;0;16;7
199574;0;0;16;7
199592;0;0;16;5
182334;1;1;16;14
180866;0;0;16;6
181193;1;1;16;46
199953;0;0;16;2
199954;0;0;16;2
200082;1;1;16;23
199784;1;1;16;36
199615;0;0;16;3
183379;1;0;16;31
204367;0;0;16;10
238288;1;1;16;12
238260;0;0;16;1
200695;1;1;16;19
201306;1;1;16;16
200938;0;0;16;12
200968;0;0;16;6
200948;1;1;16;9
200955;0;0;16;8
200956;0;0;16;8
200960;0;0;16;7
188105;0;0;16;4
201383;0;0;16;3
198321;0;0;16;4
198311;0;0;16;5
199934;0;0;16;4
199935;0;0;16;4
199806;1;0;16;16
204200;1;1;16;86
204204;1;0;16;58
203601;0;0;16;1
198301;0;0;16;6
198290;0;0;16;8
202791;1;1;16;15
257780;0;0;16;1
259823;0;0;16;2
259816;0;0;16;3
259801;1;1;16;6
258579;0;0;16;1
260530;0;0;16;8
260562;1;1;16;3
260549;0;0;16;5
260542;0;0;16;6
260541;0;0;16;6
251828;0;0;16;1
261735;0;0;16;6
261771;0;0;16;1
261772;0;0;16;1
261752;0;0;16;3
263360;1;1;16;6
263205;1;1;16;10
263240;0;0;16;1
263239;0;0;16;1
263238;0;0;16;1
263027;0;0;16;1
263026;0;0;16;1
260243;0;0;16;1
260641;1;1;16;2
260640;0;0;16;2
260651;0;0;16;1
260652;0;0;16;1
260650;0;0;16;1
288198;1;0;16;3
284040;0;0;16;5
283780;0;0;16;1
283779;0;0;16;1
284058;0;0;16;2
283769;0;0;16;2
284529;0;0;16;20
274684;1;1;16;1
274582;0;0;16;3
274608;0;0;16;1
274594;1;1;16;2
274669;0;0;16;2
274668;0;0;16;2
274683;0;0;16;1
276281;0;0;16;2
276271;0;0;16;3
274576;0;0;16;4
278321;0;0;16;1
278294;0;0;16;3
269054;0;0;16;2
277552;0;0;16;1
278322;0;0;16;1
255130;1;1;16;10
252703;0;0;16;1
252695;1;1;16;2
252694;0;0;16;2
217795;1;0;16;8
214415;0;0;16;8
214429;0;0;16;5
214430;0;0;16;5
214408;1;0;16;10
214400;0;0;16;12
214458;0;0;16;1
214384;1;1;16;22
213343;0;0;16;7
219797;1;0;16;12
219821;1;1;16;6
211204;0;0;16;1
203601;0;0;16;1
204367;0;0;16;10
204371;0;0;16;9
208688;0;0;16;10
211282;0;0;16;6
204200;1;1;16;86
204204;1;0;16;58
188096;0;0;16;6
188105;0;0;16;4
186454;0;0;16;1
186456;0;0;16;1
186433;0;0;16;3
186648;0;0;16;2
186649;0;0;16;2
186654;0;0;16;1
186425;0;0;16;4
186424;0;0;16;4
183379;1;0;16;31
199573;0;0;16;7
199574;0;0;16;7
199615;0;0;16;3
199592;0;0;16;5
187307;1;1;16;24
199784;1;1;16;36
199806;1;0;16;16
199934;0;0;16;4
199935;0;0;16;4
199953;0;0;16;2
199954;0;0;16;2
200082;1;1;16;23
190427;1;0;16;4
190448;1;1;16;51
216564;1;1;16;16
189922;0;0;16;7
189929;0;0;16;6
193492;1;1;16;25
189886;0;0;16;14
189916;0;0;16;8
189865;1;1;16;23
189879;0;0;16;15
193493;0;0;16;23
193510;0;0;16;15
193320;0;0;16;8
193366;0;0;16;2
193316;0;0;16;9
193680;0;0;16;5
193672;0;0;16;6
193302;0;0;16;13
193532;0;0;16;11
193295;0;0;16;15
217795;1;0;16;8
221784;1;1;16;8
209256;0;0;16;19
209266;0;0;16;16
209269;1;1;16;15
209319;0;0;16;5
208286;0;0;16;3
208937;0;0;16;3
182334;1;1;16;14
181193;1;1;16;46
180866;0;0;16;6
180811;1;1;16;46
223459;1;1;16;5
219821;1;1;16;6
219797;1;0;16;12
251828;0;0;16;1
252703;0;0;16;1
252695;1;1;16;2
252694;0;0;16;2
228702;0;0;16;9
228692;1;1;16;12
228722;0;0;16;6
228731;0;0;16;5
228734;0;0;16;4
223564;0;0;16;6
223573;0;0;16;5
226232;1;1;16;5
226217;1;0;16;8
228677;0;0;16;16
228686;0;0;16;14
255130;1;1;16;10
228451;1;1;16;7
228461;0;0;16;6
223574;0;0;16;5
241371;1;0;16;16
245267;0;0;16;9
245930;1;1;16;12
245929;1;0;16;12
260530;0;0;16;8
260243;0;0;16;1
260650;0;0;16;1
260541;0;0;16;6
260542;0;0;16;6
260549;0;0;16;5
260562;1;1;16;3
260640;0;0;16;2
260641;1;1;16;2
260651;0;0;16;1
260652;0;0;16;1
259801;1;1;16;6
259816;0;0;16;3
259823;0;0;16;2
244182;1;1;16;5
244203;0;0;16;2
244204;0;0;16;2
244055;1;0;16;3
257780;0;0;16;1
258579;0;0;16;1
223575;0;0;16;5
223600;0;0;16;2
231438;0;0;16;5
231439;0;0;16;5
231459;0;0;16;3
231489;0;0;16;1
288198;1;0;16;3
290765;0;0;16;3
290776;0;0;16;2
290777;0;0;16;2
292481;0;0;16;1
292483;1;1;16;1
290793;0;0;16;1
290792;0;0;16;1
289712;0;0;16;2
289711;0;0;16;2
289692;0;0;16;4
223590;1;1;16;3
238288;1;1;16;12
225023;1;1;16;1
225838;0;0;16;4
224990;0;0;16;3
224658;0;0;16;4
223796;1;1;16;15
223853;0;0;16;4
221784;1;1;16;8
223459;1;1;16;5
239787;0;0;16;1
238260;0;0;16;1
278294;0;0;16;3
278322;0;0;16;1
278321;0;0;16;1
277552;0;0;16;1
276281;0;0;16;2
276271;0;0;16;3
283779;0;0;16;1
283780;0;0;16;1
284058;0;0;16;2
274668;0;0;16;2
274608;0;0;16;1
274594;1;1;16;2
274582;0;0;16;3
284040;0;0;16;5
274576;0;0;16;4
283769;0;0;16;2
284529;0;0;16;20
274669;0;0;16;2
274683;0;0;16;1
272887;1;1;16;8
274684;1;1;16;1
200695;1;1;16;19
200968;0;0;16;6
200948;1;1;16;9
200955;0;0;16;8
200956;0;0;16;8
200960;0;0;16;7
200938;0;0;16;12
201306;1;1;16;16
194283;1;1;16;18
201383;0;0;16;3
202791;1;1;16;15
198311;0;0;16;5
198321;0;0;16;4
198301;0;0;16;6
198290;0;0;16;8
194305;0;0;16;10
194318;0;0;16;8
194327;0;0;16;7
194326;0;0;16;7
194351;0;0;16;4
269779;0;0;16;2
247741;0;0;16;5
269054;0;0;16;2
272036;0;0;16;1
272166;0;0;16;1
247105;1;0;16;7
248623;0;0;16;1
248624;0;0;16;1
247459;1;1;16;1
263238;0;0;16;1
264924;0;0;16;1
264902;1;1;16;5
261752;0;0;16;3
261771;0;0;16;1
261772;0;0;16;1
263240;0;0;16;1
263239;0;0;16;1
263205;1;1;16;10
263026;0;0;16;1
263027;0;0;16;1
263360;1;1;16;6
266563;0;0;16;3
266589;1;0;16;1
266588;0;0;16;1
266587;0;0;16;1
261735;0;0;16;6
247105;1;0;16;7
241371;1;0;16;16
244055;1;0;16;3
244203;0;0;16;2
244204;0;0;16;2
244182;1;1;16;5
239787;0;0;16;1
245930;1;1;16;12
245929;1;0;16;12
247741;0;0;16;5
248623;0;0;16;1
248624;0;0;16;1
247459;1;1;16;1
245267;0;0;16;9
231489;0;0;16;1
231459;0;0;16;3
231438;0;0;16;5
231439;0;0;16;5
208688;0;0;16;10
225023;1;1;16;1
223853;0;0;16;4
224990;0;0;16;3
224658;0;0;16;4
209269;1;1;16;15
209266;0;0;16;16
208937;0;0;16;3
209319;0;0;16;5
208286;0;0;16;3
228677;0;0;16;16
228686;0;0;16;14
228692;1;1;16;12
228461;0;0;16;6
228451;1;1;16;7
228731;0;0;16;5
226232;1;1;16;5
226217;1;0;16;8
225838;0;0;16;4
228702;0;0;16;9
228734;0;0;16;4
228722;0;0;16;6
223574;0;0;16;5
223575;0;0;16;5
223600;0;0;16;2
223590;1;1;16;3
223796;1;1;16;15
223564;0;0;16;6
223573;0;0;16;5
211204;0;0;16;1
214408;1;0;16;10
216564;1;1;16;16
211282;0;0;16;6
214458;0;0;16;1
214415;0;0;16;8
214429;0;0;16;5
214430;0;0;16;5
213343;0;0;16;7
214384;1;1;16;22
214400;0;0;16;12
209256;0;0;16;19
204371;0;0;16;9
299284;1;0;17;17
364224;1;1;17;1
371291;0;0;17;4
371290;0;0;17;4
371242;1;1;17;22
363773;1;0;17;13
365474;0;0;17;11
365467;0;0;17;15
365218;1;0;17;1
355979;0;0;17;7
355978;0;0;17;7
355941;0;0;17;17
355331;1;1;17;12
370016;0;0;17;2
369987;0;0;17;5
369855;0;0;17;1
369854;0;0;17;1
369853;0;0;17;1
369844;0;0;17;2
369898;0;0;17;6
369906;0;0;17;5
369988;0;0;17;5
299284;1;0;17;17
302675;1;0;17;26
302671;1;1;17;28
297085;1;1;17;24
298149;1;1;17;32
297400;1;1;17;68
303615;1;1;17;49
303628;0;0;17;33
300300;1;1;17;36
302252;1;1;17;38
297400;1;1;17;68
297085;1;1;17;24
349290;0;0;17;7
349280;0;0;17;9
348984;0;0;17;6
349011;0;0;17;3
349029;0;0;17;2
348262;1;0;17;10
349030;0;0;17;2
349683;1;1;17;24
334881;1;1;17;9
341206;0;0;17;6
337097;1;0;17;6
336833;0;0;17;1
348287;1;1;17;3
321221;0;0;17;4
321220;0;0;17;4
321199;0;0;17;7
321157;1;1;17;58
319708;1;1;17;22
320994;0;0;17;4
321025;0;0;17;1
319730;1;0;17;12
323638;1;1;17;21
344087;0;0;17;3
344082;0;0;17;4
344042;0;0;17;12
344041;0;0;17;12
350310;0;0;17;5
350278;1;1;17;11
346641;1;1;17;13
346680;1;0;17;3
342886;1;1;17;21
298149;1;1;17;32
305953;1;1;17;1
305104;1;1;17;7
337862;1;1;17;1
310056;0;0;17;18
310096;0;0;17;7
309281;0;0;17;1
310049;0;0;17;20
310044;0;0;17;23
309852;1;1;17;26
310037;0;0;17;27
383782;0;0;17;1
392494;1;1;17;5
392466;0;0;17;1
392515;0;0;17;1
392505;0;0;17;3
392467;0;0;17;1
391122;1;1;17;1
391121;0;0;17;1
391109;0;0;17;2
391108;0;0;17;2
391107;0;0;17;2
392062;1;1;17;3
385582;0;0;17;1
385569;0;0;17;2
392079;0;0;17;1
392070;0;0;17;2
392069;0;0;17;2
391091;0;0;17;4
378446;1;1;17;7
381639;0;0;17;2
378457;0;0;17;5
378458;0;0;17;5
381848;0;0;17;4
381822;1;1;17;12
374392;1;1;17;6
374391;1;0;17;6
391102;0;0;17;3
374776;0;0;17;1
359859;0;0;17;10
355163;0;0;17;1
353786;0;0;17;1
353778;0;0;17;2
355160;0;0;17;1
355151;1;1;17;2
355144;0;0;17;3
388181;0;0;17;6
357634;0;0;17;1
357636;0;0;17;1
332434;1;1;17;35
332454;0;0;17;20
332455;0;0;17;19
332057;1;1;17;9
330345;0;0;17;18
330321;1;1;17;49
325738;0;0;17;1
331472;0;0;17;5
331473;0;0;17;5
331458;1;0;17;8
316755;1;1;17;16
316694;1;0;17;5
316480;0;0;17;4
316501;0;0;17;1
316670;1;1;17;20
316595;0;0;17;6
316594;0;0;17;6
316539;0;0;17;20
316513;1;1;17;50
316566;0;0;17;11
317027;0;0;17;7
316986;1;1;17;17
318279;1;0;17;4
318303;0;0;17;2
317895;0;0;17;3
378475;0;0;17;2
378474;0;0;17;2
379118;0;0;17;2
379169;1;1;17;7
378783;0;0;17;2
379789;1;1;17;6
379119;0;0;17;2
378782;0;0;17;2
378781;0;0;17;2
381124;1;1;17;13
381177;0;0;17;3
381161;0;0;17;5
381152;0;0;17;6
383733;1;1;17;9
383598;0;0;17;4
383597;0;0;17;4
383592;0;0;17;5
379342;0;0;17;2
379823;0;0;17;1
379353;0;0;17;1
381189;0;0;17;1
328318;0;0;17;5
328317;0;0;17;5
328316;0;0;17;5
328725;0;0;17;1
328712;0;0;17;2
328711;0;0;17;2
328307;0;0;17;6
328306;0;0;17;6
357636;0;0;17;1
357634;0;0;17;1
353786;0;0;17;1
353778;0;0;17;2
355978;0;0;17;7
355979;0;0;17;7
355941;0;0;17;17
355331;1;1;17;12
325738;0;0;17;1
328725;0;0;17;1
328712;0;0;17;2
328711;0;0;17;2
359859;0;0;17;10
348287;1;1;17;3
346680;1;0;17;3
346641;1;1;17;13
348262;1;0;17;10
363773;1;0;17;13
355160;0;0;17;1
355163;0;0;17;1
355151;1;1;17;2
355144;0;0;17;3
337097;1;0;17;6
336833;0;0;17;1
337862;1;1;17;1
321025;0;0;17;1
320994;0;0;17;4
